,Unnamed: 0,ID ANUNCIIO,ID SCRAPE,FUENTE INFO,NOMBRE ANFITRION,FECHA INICIO ANFITRION,TIEMPO DE RESPUESTA,TASA DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,TIPO DE PROPIEDAD,TIPO DE CUARTO,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,AMENIDADES,PRECIO,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,TIENE DISPONIBILIDAD,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,REVIEWS ULTIMOS 30D,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,RESERVA INSTANTANEA,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,ANUNCIOS HABITACION COMPARTIDA,REVIEWS POR MES
819,819,40585341,20241229042300,city scrape,Magali,2016-01-05,within an hour,100%,91%,t,5,5,46.2138862609863,6.15011119842529,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Laundromat nearby"", ""Wine glasses"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Baking sheet"", ""Elevator"", ""Dining table"", ""Clothing storage: closet and wardrobe"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Oven"", ""Electric stove"", ""Toaster"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Single level home"", ""Lake view"", ""Hot water"", ""Cleaning available during stay"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",$107.00,4,1125,4,4,1125,1125,4.0,1125.0,t,15,31,61,61,57,18,2,4.75,4.81,4.82,4.91,4.89,4.89,4.65,f,1,1,0,0,0.95
837,837,41799032,20241229042300,city scrape,Lisa,2020-01-23,within an hour,100%,100%,t,1,2,46.25282,6.14899,Entire guesthouse,Entire home/apt,2,1.0,1.0,2.0,"[""Hair dryer"", ""Conditioner"", ""Coffee maker: espresso machine, french press, Nespresso"", ""Long term stays allowed"", ""Free driveway parking on premises \u2013 1 space"", ""Hot water kettle"", ""Lake access"", ""Barbecue utensils"", ""Books and reading material"", ""Wine glasses"", ""Outdoor furniture"", ""Private entrance"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Portable heater"", ""Free washer \u2013 In unit"", ""Essentials"", ""BBQ grill: charcoal"", ""Garden view"", ""Shower gel"", ""Clothing storage: wardrobe and dresser"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Lockbox"", ""Private backyard \u2013 Not fully fenced"", ""Iron"", ""Drying rack for clothing"", ""Smoke alarm"", ""Toaster"", ""Outdoor dining area"", ""Stainless steel electric stove"", ""Fast wifi \u2013 57 Mbps"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Shared beach access"", ""Microwave"", ""Board games"", ""Free street parking"", ""Cleaning products"", ""Extra pillows and blankets"", ""Sun loungers"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Ice box within small refrigerator"", ""Self check-in"", ""Room-darkening shades""]",$138.00,2,90,2,2,1125,1125,2.0,1125.0,t,17,47,77,299,75,17,1,4.99,4.99,5.0,5.0,5.0,4.93,4.92,f,1,1,0,0,1.27
844,844,42013023,20241229042300,city scrape,Philippe,2012-10-02,within an hour,100%,100%,t,20,22,46.20449,6.12643,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Wine glasses"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In building"", ""Essentials"", ""Baking sheet"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage"", ""Paid parking off premises"", ""Oven"", ""Body soap"", ""HDTV"", ""Refrigerator"", ""Dishwasher"", ""Heating"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",$150.00,2,90,2,2,1125,1125,2.0,1125.0,t,26,47,68,312,31,13,1,4.94,4.94,5.0,4.9,4.9,4.84,4.68,t,18,18,0,0,0.53
845,845,42037321,20241229042300,city scrape,Emmanuelle,2016-07-05,within an hour,100%,93%,t,4,4,46.20763,6.13263,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Laundromat nearby"", ""Wine glasses"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Baking sheet"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Clothing storage: closet and wardrobe"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Induction stove"", ""Oven"", ""Toaster"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi"", ""Room-darkening shades""]",$250.00,5,90,5,5,90,90,5.0,90.0,t,2,14,14,14,25,6,0,4.92,5.0,4.84,5.0,5.0,4.88,4.84,f,4,4,0,0,0.43
866,866,42583084,20241229042300,city scrape,Eric,2017-02-16,within an hour,100%,97%,t,6,6,46.25572,6.21092,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Freezer"", ""Stove"", ""Valley view"", ""Carbon monoxide alarm"", ""Wine glasses"", ""Private entrance"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Garden view"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Private backyard \u2013 Not fully fenced"", ""Iron"", ""Mountain view"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Smoke alarm"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Host greets you"", ""Fire extinguisher"", ""Refrigerator"", ""Free parking on premises"", ""Shared beach access"", ""Luggage dropoff allowed"", ""Free street parking"", ""Heating"", ""Extra pillows and blankets"", ""Shampoo"", ""Cleaning available during stay"", ""Dryer"", ""Fast wifi \u2013 371 Mbps"", ""Cooking basics"", ""Hot water"", ""TV"", ""Free washer \u2013 In building"", ""River view""]",$57.00,3,365,3,3,1125,1125,3.0,1125.0,t,12,42,72,347,20,1,0,4.85,4.85,4.85,4.9,4.95,4.9,4.55,f,3,3,0,0,0.35
867,867,42595167,20241229042300,city scrape,Herisoa,2013-11-27,within a few hours,100%,95%,t,1,1,46.22035,6.14075,Entire rental unit,Entire home/apt,1,1.0,1.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In building"", ""Essentials"", ""Shower gel"", ""Dining table"", ""Free dryer \u2013 In building"", ""Bidet"", ""Coffee maker"", ""Toaster"", ""Body soap"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi""]",$150.00,3,1125,3,3,1125,1125,3.0,1125.0,t,28,58,88,88,48,11,1,4.83,4.83,4.65,4.94,4.98,4.96,4.69,f,1,1,0,0,1.07
872,872,42756760,20241229042300,city scrape,Marina,2020-03-06,within an hour,100%,99%,t,1,1,46.21496,6.14991,Entire rental unit,Entire home/apt,1,1.0,0.0,1.0,"[""Refrigerator"", ""Essentials"", ""Iron"", ""Heating"", ""Lake access"", ""Bathtub"", ""Clothing storage: wardrobe and dresser"", ""Hot water"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Hangers""]",$72.00,2,10,1,2,1125,1125,2.0,1125.0,t,11,12,12,56,381,79,6,4.81,4.91,4.93,4.9,4.75,4.87,4.77,t,1,1,0,0,6.5
880,880,42876356,20241229042300,city scrape,Alban,2019-01-19,within an hour,100%,64%,t,4,4,46.20068,6.1639,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Hair dryer"", ""Fast wifi \u2013 65 Mbps"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Stove"", ""Washer"", ""Carbon monoxide alarm"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""50 inch HDTV"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Smoke alarm"", ""Oven"", ""Body soap"", ""Host greets you"", ""Clothing storage: closet, wardrobe, and dresser"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Pocket wifi"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Room-darkening shades""]",$88.00,28,730,14,30,730,730,27.7,730.0,t,20,50,80,355,25,8,1,4.72,4.76,4.68,4.84,4.96,4.68,4.52,f,4,4,0,0,0.43
896,896,43439392,20241229042300,city scrape,Marie,2016-01-10,within an hour,100%,54%,t,3,3,46.18339,6.14615,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Hair dryer"", ""Stove"", ""Washer"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Mountain view"", ""Oven"", ""Fire extinguisher"", ""Refrigerator"", ""Lock on bedroom door"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cooking basics"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi""]",$85.00,3,700,3,3,700,700,3.0,700.0,t,30,31,31,119,15,3,0,4.93,5.0,4.93,4.93,5.0,4.8,4.6,f,3,0,3,0,0.27
913,913,43661787,20241229042300,city scrape,Martin,2013-08-20,within a few hours,93%,80%,t,5,5,46.20942,6.14895,Entire serviced apartment,Entire home/apt,6,2.5,2.0,3.0,"[""Hair dryer"", ""Long term stays allowed"", ""Lake access"", ""Bathtub"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Carbon monoxide alarm"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Building staff"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Changing table"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""High chair"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Oven"", ""Private pool"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Crib"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Game console"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Self check-in""]",$760.00,1,1125,1,5,1125,1125,1.3,1125.0,t,17,47,77,321,24,4,1,4.92,4.96,5.0,5.0,4.88,4.92,4.63,f,5,5,0,0,0.54
922,922,43949915,20241229042300,city scrape,Alban,2019-01-19,within an hour,100%,64%,t,4,4,46.18313,6.19369,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Stove"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Carbon monoxide alarm"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Fast wifi \u2013 51 Mbps"", ""Free washer \u2013 In unit"", ""Essentials"", ""Shared backyard"", ""Baking sheet"", ""Shower gel"", ""Coffee"", ""Dedicated workspace"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Toaster"", ""Body soap"", ""Patio or balcony"", ""Free parking on premises"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""HDTV with Amazon Prime Video, Netflix, premium cable, standard cable"", ""Mini fridge"", ""Cleaning available during stay"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Bidet"", ""Room-darkening shades""]",$50.00,30,1125,30,30,1125,1125,30.0,1125.0,t,30,60,90,365,18,5,0,4.78,4.94,4.83,4.89,4.94,4.67,4.67,f,4,4,0,0,0.33
924,924,43983490,20241229042300,city scrape,Mat,2015-08-01,within a few hours,100%,69%,t,1,1,46.18547,6.13997,Entire rental unit,Entire home/apt,1,1.0,0.0,1.0,"[""Hair dryer"", ""Bomdila body soap"", ""Stove"", ""Laundromat nearby"", ""Carbon monoxide alarm"", ""Private entrance"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Shower gel"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Clothing storage: closet"", ""Paid parking off premises"", ""Smoke alarm"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi""]",$100.00,6,30,6,6,30,30,6.0,30.0,t,15,45,75,75,27,5,0,4.96,4.85,4.85,5.0,5.0,4.96,4.7,f,1,1,0,0,0.59
925,925,43993821,20241229042300,city scrape,Eva,2017-12-30,within an hour,100%,100%,t,1,1,46.21048,6.13747,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Dishes and silverware"", ""Kitchen"", ""Elevator"", ""Dining table"", ""Fast wifi \u2013 88 Mbps"", ""Dedicated workspace"", ""Hangers"", ""Clothing storage: wardrobe"", ""Paid street parking off premises"", ""Host greets you"", ""Lock on bedroom door"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Heating"", ""Mini fridge"", ""Hot water"", ""Courtyard view"", ""Room-darkening shades""]",$61.00,2,1125,2,2,1125,1125,2.0,1125.0,t,15,29,44,275,298,74,3,4.88,4.95,4.95,4.93,4.84,4.9,4.8,t,1,0,1,0,5.48
957,957,44592421,20241229042300,city scrape,S,2013-09-02,within a few hours,100%,85%,t,1,1,46.20933,6.13327,Entire rental unit,Entire home/apt,4,1.0,0.0,1.0,"[""Essentials"", ""Heating"", ""Private patio or balcony"", ""Self check-in"", ""Hot water"", ""Private entrance"", ""Shampoo"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Lockbox""]",$65.00,2,1125,2,2,1125,1125,2.0,1125.0,t,3,3,3,3,27,13,1,4.67,4.81,4.52,4.93,4.89,4.81,4.78,f,1,1,0,0,0.51
960,960,45075905,20241229042300,city scrape,Elena,2016-06-03,within a few hours,100%,86%,t,1,2,46.21553,6.14596,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Hair dryer"", ""Clothing storage: walk-in closet and closet"", ""Long term stays allowed"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Laundromat nearby"", ""Wine glasses"", ""First aid kit"", ""Miele refrigerator"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Dining table"", ""Dedicated workspace"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Electric stove"", ""Toaster"", ""Paid street parking off premises"", ""Paid dryer \u2013 In building"", ""Host greets you"", ""Miele single oven"", ""Dishwasher"", ""Board games"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Fast wifi \u2013 316 Mbps"", ""Cooking basics"", ""Hot water"", ""TV"", ""Cleaning available during stay"", ""Blender"", ""Room-darkening shades""]",$118.00,3,95,3,3,95,95,3.0,95.0,t,10,40,65,65,8,5,1,5.0,5.0,4.88,4.88,5.0,5.0,5.0,f,1,1,0,0,0.56
969,969,45449253,20241229042300,previous scrape,Elise,2014-11-27,within a few hours,100%,90%,t,2,2,46.2115,6.14504,Private room in rental unit,Private room,2,,,,"[""Hair dryer"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Shower gel"", ""Dining table"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage"", ""Oven"", ""Toaster"", ""Body soap"", ""Refrigerator"", ""Coffee maker: pour-over coffee"", ""Heating"", ""Extra pillows and blankets"", ""Dryer"", ""Hot water"", ""Shampoo"", ""Wifi""]",,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,88,17,1,4.92,4.97,4.75,4.95,4.98,4.98,4.89,f,2,0,2,0,1.69
971,971,45516467,20241229042300,city scrape,Fab,2020-09-20,within an hour,100%,100%,t,1,2,46.24254,6.13208,Entire condo,Entire home/apt,3,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Barbecue utensils"", ""Freezer"", ""Washer"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Private entrance"", ""Outdoor furniture"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Shared backyard \u2013 Fully fenced"", ""Dining table"", ""Dedicated workspace"", ""Shared outdoor pool - available seasonally, open specific hours, heated, lap pool, olympic-sized, rooftop"", ""Bed linens"", ""Hangers"", ""Clothing storage: walk-in closet"", ""Iron"", ""Coffee maker"", ""Shared BBQ grill: charcoal"", ""Smoke alarm"", ""Toaster"", ""Outdoor dining area"", ""Siemens oven"", ""Fire extinguisher"", ""Refrigerator"", ""Shared beach access"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Single level home"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Bread maker"", ""Wifi"", ""Sony sound system""]",$102.00,10,1125,10,10,1125,1125,10.0,1125.0,t,29,59,89,364,15,2,0,5.0,4.87,4.93,5.0,4.93,4.6,4.87,f,1,1,0,0,0.34
977,977,45653005,20241229042300,city scrape,Matteo,2012-07-02,within an hour,100%,100%,t,1,1,46.21119,6.13001,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Bathtub"", ""Wine glasses"", ""Outdoor furniture"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Mountain view"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Electric stove"", ""Outdoor dining area"", ""Hammock"", ""Patio or balcony"", ""Refrigerator"", ""Free washer"", ""Heating"", ""Single oven"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",$100.00,2,365,2,2,365,365,2.0,365.0,t,2,2,2,2,34,6,0,4.91,4.97,4.91,4.85,4.85,4.82,4.88,f,1,1,0,0,0.79
978,978,45664714,20241229042300,city scrape,Lou,2015-09-09,within an hour,90%,99%,t,2,2,46.21002,6.14844,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Books and reading material"", ""Laundromat nearby"", ""Wine glasses"", ""Private entrance"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Coffee"", ""BOSCH oven"", ""Free dryer \u2013 In unit"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Body soap"", ""Host greets you"", ""Private living room"", ""Lock on bedroom door"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Cleaning products"", ""Extra pillows and blankets"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Courtyard view"", ""Wifi"", ""Blender"", ""Room-darkening shades""]",$73.00,3,15,3,3,1125,1125,3.0,1125.0,t,13,24,54,106,132,48,0,4.89,4.92,4.86,4.87,4.89,4.83,4.82,f,1,0,1,0,4.38
981,981,45694541,20241229042300,city scrape,Michèle,2017-06-11,within a day,100%,77%,t,1,1,46.20356,6.1631,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Books and reading material"", ""Stove"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Paid washer \u2013 In building"", ""Iron"", ""Clothing storage: closet"", ""Toaster"", ""Body soap"", ""Paid dryer \u2013 In building"", ""Refrigerator"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",$120.00,7,1125,7,7,1125,1125,7.0,1125.0,t,5,32,62,242,6,4,1,4.67,4.67,4.17,4.83,4.67,5.0,4.67,f,1,1,0,0,0.17
983,983,45736720,20241229042300,city scrape,Lodovico,2015-05-12,within an hour,100%,83%,t,1,4,46.2220838,6.1358199,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,"[""Long term stays allowed"", ""Hot water kettle"", ""Shared patio or balcony"", ""Bathtub"", ""Freezer"", ""Stove"", ""Wine glasses"", ""Outdoor furniture"", ""Private entrance"", ""Free residential garage on premises \u2013 1 space"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Wifi \u2013 36 Mbps"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Coffee"", ""Paid parking lot on premises"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Sound system"", ""Mountain view"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Oven"", ""Body soap"", ""Outdoor dining area"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Cleaning available during stay"", ""Room-darkening shades""]",$415.00,5,730,5,5,730,730,5.0,730.0,t,0,26,50,123,24,13,0,4.79,4.88,4.67,4.96,5.0,4.88,4.54,f,1,1,0,0,0.47
994,994,46241426,20241229042300,city scrape,Manuel,2013-05-11,within an hour,100%,89%,t,1,1,46.20148,6.16052,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Washer"", ""Wine glasses"", ""Indoor fireplace"", ""Central heating"", ""Kitchen"", ""Dishes and silverware"", ""Fast wifi \u2013 465 Mbps"", ""Essentials"", ""Shower gel"", ""Dining table"", ""Dedicated workspace"", ""Rice maker"", ""Portable fans"", ""Bed linens"", ""Lockbox"", ""Iron"", ""Clothing storage: wardrobe"", ""Oven"", ""Refrigerator"", ""Dishwasher"", ""Cleaning products"", ""Cooking basics"", ""Hot water"", ""50 inch HDTV with Netflix, premium cable, Apple TV, Disney+"", ""Shampoo"", ""Self check-in""]",$120.00,1,1125,1,1,1125,1125,1.0,1125.0,t,6,6,6,6,81,10,0,4.91,4.89,4.69,4.99,4.96,4.94,4.83,f,1,1,0,0,2.75
1001,1001,46677827,20241229042300,city scrape,Manuel,2016-03-10,within an hour,100%,100%,t,3,3,46.20799,6.14329,Entire rental unit,Entire home/apt,2,1.0,,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Waterfront"", ""Hot water kettle"", ""Lake access"", ""Freezer"", ""Books and reading material"", ""Portable air conditioning"", ""Laundromat nearby"", ""Wine glasses"", ""Private entrance"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Dedicated workspace"", ""Ethernet connection"", ""Rice maker"", ""Bed linens"", ""Hangers"", ""Iron"", ""Sound system"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Stainless steel oven"", ""Electric stove"", ""Toaster"", ""Body soap"", ""HDTV"", ""Paid street parking off premises"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Cleaning products"", ""Extra pillows and blankets"", ""Lake view"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",$100.00,3,365,3,3,365,365,3.0,365.0,t,18,26,56,271,72,47,1,4.88,4.83,4.82,4.86,4.86,4.9,4.75,f,3,3,0,0,2.33
1012,1012,47527854,20241229042300,previous scrape,Elise,2014-11-27,within a few hours,100%,90%,t,2,2,46.21277,6.1457,Private room in rental unit,Private room,2,,,,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Elevator"", ""Wifi"", ""Heating"", ""Cooking basics"", ""Washer"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Hangers""]",,1,31,1,1,31,31,1.0,31.0,t,0,0,0,0,7,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.17
1015,1015,47778136,20241229042300,city scrape,Christina,2021-01-18,within an hour,100%,69%,t,1,1,46.29217,6.16412,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Wine glasses"", ""Outdoor furniture"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Free dryer"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Coffee maker: Nespresso"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Iron"", ""Mountain view"", ""Drying rack for clothing"", ""Clothing storage"", ""Oven"", ""Free parking on premises"", ""Refrigerator"", ""Free washer"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi"", ""Room-darkening shades""]",$140.00,2,50,2,2,50,50,2.0,50.0,t,30,60,90,270,18,4,0,5.0,5.0,4.94,5.0,5.0,4.72,4.78,f,1,1,0,0,0.42
