,Unnamed: 0,ID ANUNCIIO,ID SCRAPE,FUENTE INFO,NOMBRE ANFITRION,FECHA INICIO ANFITRION,TIEMPO DE RESPUESTA,TASA DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,TIPO DE PROPIEDAD,TIPO DE CUARTO,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,AMENIDADES,PRECIO,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,TIENE DISPONIBILIDAD,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,REVIEWS ULTIMOS 30D,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,RESERVA INSTANTANEA,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,ANUNCIOS HABITACION COMPARTIDA,REVIEWS POR MES
943,943,44456321,20241229042300,city scrape,M3 Hotel,2020-07-20,,,,f,4,4,46.20196,6.15162,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Essentials"", ""Hair dryer"", ""Pets allowed"", ""Wifi"", ""Heating"", ""Smoke alarm"", ""TV"", ""Breakfast"", ""Private entrance"", ""Shampoo"", ""First aid kit"", ""Hangers"", ""Fire extinguisher""]",$198.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,0,0,0,,,,,,,,t,4,0,4,0,
944,944,44456815,20241229042300,city scrape,M3 Hotel,2020-07-20,,,,f,4,4,46.20193,6.15234,Room in hotel,Private room,2,1.0,1.0,0.0,"[""Essentials"", ""Hair dryer"", ""Pets allowed"", ""Wifi"", ""Heating"", ""Smoke alarm"", ""TV"", ""Breakfast"", ""Private entrance"", ""Shampoo"", ""First aid kit"", ""Hangers"", ""Fire extinguisher""]",$215.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,0,0,0,,,,,,,,t,4,0,4,0,
945,945,44457008,20241229042300,city scrape,M3 Hotel,2020-07-20,,,,f,4,4,46.20211,6.15167,Room in hotel,Private room,2,1.0,1.0,0.0,"[""Essentials"", ""Hair dryer"", ""Pets allowed"", ""Wifi"", ""Heating"", ""Smoke alarm"", ""TV"", ""Breakfast"", ""Private entrance"", ""Shampoo"", ""First aid kit"", ""Hangers"", ""Fire extinguisher""]",$233.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,0,0,0,,,,,,,,t,4,0,4,0,
946,946,44457061,20241229042300,previous scrape,M3 Hotel,2020-07-20,,,,f,4,4,46.2028,6.15131,Room in hotel,Private room,2,,1.0,,"[""Essentials"", ""Hair dryer"", ""Pets allowed"", ""Wifi"", ""Heating"", ""Long term stays allowed"", ""Pack \u2019n play/Travel crib"", ""Smoke alarm"", ""Hot water"", ""TV"", ""Private entrance"", ""Shampoo"", ""First aid kit"", ""Breakfast"", ""Kitchen"", ""Hangers"", ""Fire extinguisher""]",,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,0,0,0,,,,,,,,t,4,0,4,0,
955,955,44586691,20241229042300,previous scrape,Juan,2020-08-06,,,,f,1,1,46.19921,6.13991,Entire rental unit,Entire home/apt,4,,1.0,,"[""Hair dryer"", ""Long term stays allowed"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Stove"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Pets allowed"", ""Hangers"", ""Paid parking off premises"", ""Oven"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Heating"", ""Cooking basics"", ""TV"", ""Game console"", ""Wifi""]",,2,21,2,2,21,21,2.0,21.0,t,0,0,0,0,5,0,0,4.8,4.8,4.4,4.4,4.6,4.8,5.0,f,1,1,0,0,0.09
965,965,45323363,20241229042300,previous scrape,Hôtel Royal,2020-07-13,,,100%,f,5,5,46.2128,6.14393,Room in hotel,Private room,2,,1.0,,"[""Hair dryer"", ""Stove"", ""Carbon monoxide alarm"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Building staff"", ""Essentials"", ""Pets allowed"", ""Hangers"", ""Iron"", ""Gym"", ""Smoke alarm"", ""Fire extinguisher"", ""Refrigerator"", ""Crib"", ""Heating"", ""Paid parking on premises"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Self check-in""]",,2,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,4,0,0,5.0,4.5,4.75,5.0,4.75,4.25,4.5,t,5,0,5,0,0.08
966,966,45323601,20241229042300,previous scrape,Hôtel Royal,2020-07-13,,,100%,f,5,5,46.21369,6.1462,Room in hotel,Private room,4,,1.0,,"[""Hair dryer"", ""Stove"", ""Carbon monoxide alarm"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Pets allowed"", ""Hangers"", ""Iron"", ""Gym"", ""Smoke alarm"", ""Fire extinguisher"", ""Refrigerator"", ""Crib"", ""Heating"", ""Paid parking on premises"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi""]",,2,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,5,1,0,4.2,4.2,4.4,4.4,3.4,4.4,4.0,t,5,0,5,0,0.11
970,970,45515488,20241229042300,previous scrape,Carlos,2020-09-20,,,0%,f,1,1,46.19294,6.16383,Entire loft,Entire home/apt,4,,1.0,,"[""Hair dryer"", ""Siemens  refrigerator"", ""Long term stays allowed"", ""Bathtub"", ""Freezer"", ""Washer"", ""Wine glasses"", ""Private entrance"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Smoking allowed"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Pets allowed"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Bose Bluetooth sound system"", ""Bed linens"", ""Hangers"", ""Iron"", ""Mountain view"", ""Drying rack for clothing"", ""Induction stove"", ""Toaster"", ""Siemens oven"", ""Free parking on premises"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Bread maker"", ""Cleaning available during stay"", ""Wifi"", ""Blender"", ""Room-darkening shades"", ""Coffee maker: espresso machine""]",,1,730,1,1,730,730,1.0,730.0,t,0,0,0,0,0,0,0,,,,,,,,f,1,1,0,0,
971,971,45516467,20241229042300,city scrape,Fab,2020-09-20,within an hour,100%,100%,t,1,2,46.24254,6.13208,Entire condo,Entire home/apt,3,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Barbecue utensils"", ""Freezer"", ""Washer"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Private entrance"", ""Outdoor furniture"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Shared backyard \u2013 Fully fenced"", ""Dining table"", ""Dedicated workspace"", ""Shared outdoor pool - available seasonally, open specific hours, heated, lap pool, olympic-sized, rooftop"", ""Bed linens"", ""Hangers"", ""Clothing storage: walk-in closet"", ""Iron"", ""Coffee maker"", ""Shared BBQ grill: charcoal"", ""Smoke alarm"", ""Toaster"", ""Outdoor dining area"", ""Siemens oven"", ""Fire extinguisher"", ""Refrigerator"", ""Shared beach access"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Single level home"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Bread maker"", ""Wifi"", ""Sony sound system""]",$102.00,10,1125,10,10,1125,1125,10.0,1125.0,t,29,59,89,364,15,2,0,5.0,4.87,4.93,5.0,4.93,4.6,4.87,f,1,1,0,0,0.34
982,982,45729298,20241229042300,previous scrape,Josefina,2020-10-05,,,,f,1,1,46.17991,6.14321,Private room in rental unit,Private room,2,,,,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Private living room"", ""Heating"", ""Washer"", ""Shampoo"", ""Wifi"", ""Kitchen"", ""Hangers"", ""Lock on bedroom door""]",,4,1125,4,4,1125,1125,4.0,1125.0,t,0,0,0,0,2,0,0,4.5,5.0,4.5,5.0,5.0,4.5,4.5,f,1,0,1,0,0.04
986,986,45782210,20241229042300,previous scrape,Yu,2020-10-08,,,75%,f,1,1,46.19127,6.15381,Entire rental unit,Entire home/apt,2,,,,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Washer"", ""Private entrance"", ""Central heating"", ""Dishes and silverware"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Coffee maker: Nespresso"", ""Bed linens"", ""Hangers"", ""Clothing storage"", ""Body soap"", ""Cleaning products"", ""Mini fridge"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Room-darkening shades""]",,4,6,4,4,6,6,4.0,6.0,t,0,0,0,0,58,1,0,4.64,4.71,4.6,4.74,4.78,4.76,4.55,f,1,1,0,0,1.14
989,989,45964395,20241229042300,city scrape,Hakim,2020-10-20,,,,f,1,3,46.2005046,6.1718582,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,"[""Washer"", ""TV"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Free parking on premises""]","$1,000.00",1,365,1,1,365,365,1.0,365.0,,29,59,89,269,0,0,0,,,,,,,,f,1,1,0,0,
990,990,46004288,20241229042300,previous scrape,George,2020-05-03,,,,f,1,1,46.21142,6.12269,Private room in rental unit,Private room,1,,,,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Dishes and silverware"", ""Kitchen"", ""Smoking allowed"", ""Essentials"", ""Shower gel"", ""Rice maker"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Stainless steel oven"", ""Toaster"", ""Private living room"", ""Lock on bedroom door"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Heating"", ""Shared hot tub"", ""Hot water"", ""Wifi"", ""Room-darkening shades""]",,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,35,0,0,4.54,4.6,4.8,4.71,4.77,4.57,4.54,f,1,0,1,0,0.69
993,993,46235554,20241229042300,city scrape,Claudia,2020-11-04,,,0%,f,2,2,46.15829,6.15788,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Refrigerator"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Coffee maker"", ""Free parking on premises"", ""Wifi"", ""Heating"", ""Smoke alarm"", ""Washer"", ""Hot water"", ""Private entrance"", ""Shampoo"", ""First aid kit"", ""Patio or balcony"", ""Kitchen"", ""Hangers"", ""Fire extinguisher""]",$90.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,17,0,0,4.82,4.94,4.71,5.0,4.94,4.88,4.82,f,2,2,0,0,0.34
1013,1013,47726793,20241229042300,city scrape,Nathalie,2021-01-14,within an hour,100%,100%,f,1,1,46.18016,6.14022,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Hair dryer"", ""Stainless steel gas stove"", ""Long term stays allowed"", ""Hot water kettle"", ""Wine glasses"", ""Trash compactor"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Paid parking lot off premises"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Clothing storage"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Host greets you"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Paid parking lot on premises \u2013 1 space"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Bosch refrigerator"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",$92.00,1,1125,1,1,1125,1125,1.0,1125.0,t,29,59,88,119,11,1,0,4.27,4.64,4.27,4.36,4.09,4.73,4.27,t,1,0,1,0,0.26
