,Unnamed: 0,ID ANUNCIIO,ID SCRAPE,FUENTE INFO,NOMBRE ANFITRION,FECHA INICIO ANFITRION,TIEMPO DE RESPUESTA,TASA DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,TIPO DE PROPIEDAD,TIPO DE CUARTO,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,AMENIDADES,PRECIO,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,TIENE DISPONIBILIDAD,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,REVIEWS ULTIMOS 30D,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,RESERVA INSTANTANEA,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,ANUNCIOS HABITACION COMPARTIDA,REVIEWS POR MES
572,572,29116006,20241229042300,city scrape,Matthew,2010-07-21,within a few hours,100.0,92%,t,1,1,46.20695,6.16322,Entire rental unit,Entire home/apt,5,2.0,2.0,3.0,"[""Paid parking garage off premises"", ""Hair dryer"", ""Conditioner"", ""Harmon/Kardon sound system with Bluetooth and aux"", ""Long term stays allowed"", ""Boat slip"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Laundromat nearby"", ""Wine glasses"", ""Outdoor furniture"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Garden view"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Changing table"", ""Dining table"", ""Beach essentials"", ""Coffee"", ""Clothing storage: closet and wardrobe"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Rice maker"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Exercise equipment"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Park view"", ""Oven"", ""Courtyard view"", ""Electric stove"", ""Toaster"", ""Body soap"", ""Refrigerator"", ""Luggage dropoff allowed"", ""62 inch HDTV with Amazon Prime Video, Netflix, standard cable"", ""Dishwasher"", ""Shared beach access"", ""Board games"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Backyard"", ""Mini fridge"", ""Cleaning available during stay"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Blender"", ""Room-darkening shades""]",299.0,3,5,2,2,5,5,2.0,5.0,t,6,36,66,339,48,22,1,4.88,4.92,4.81,4.92,4.92,4.92,4.69,f,1,1,0,0,0.68
576,576,29230090,20241229042300,city scrape,Bea,2018-03-05,within an hour,100.0,100%,t,2,2,46.19565,6.14384,Entire rental unit,Entire home/apt,6,1.5,3.0,4.0,"[""Hair dryer"", ""Crib - always at the listing"", ""HDTV with premium cable"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Standalone high chair - always at the listing"", ""Stove"", ""Laundromat nearby"", ""Wine glasses"", ""Breakfast"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Mixed brands- lots of choices body soap"", ""Dedicated workspace"", ""Ethernet connection"", ""Mixed brands- lots of choices conditioner"", ""Bed linens"", ""Hangers"", ""Portable fans"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Paid parking off premises"", ""Oven"", ""Toaster"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Free washer"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Pocket wifi"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Blender"", ""Room-darkening shades""]",310.0,2,1125,2,3,1125,1125,2.9,1125.0,t,24,50,80,240,72,24,0,4.92,4.9,4.96,4.93,4.96,4.9,4.7,f,2,2,0,0,1.01
581,581,29318990,20241229042300,city scrape,Amel,2018-10-16,a few days or more,0.0,100%,f,1,2,46.24078,6.20126,Entire rental unit,Entire home/apt,6,2.5,3.0,3.0,"[""Long term stays allowed"", ""Bathtub"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Outdoor furniture"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Oven"", ""Host greets you"", ""Free parking on premises"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Extra pillows and blankets"", ""Children\u2019s books and toys"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Cleaning available during stay""]",290.0,3,60,3,3,60,60,3.0,60.0,t,26,56,86,176,7,3,0,5.0,5.0,4.71,5.0,4.86,4.71,4.71,f,1,1,0,0,0.1
592,592,29749870,20241229042300,city scrape,Marie Et Jules,2015-09-20,within an hour,100.0,100%,f,15,24,46.20978,6.12304,Entire loft,Entire home/apt,7,1.0,2.0,6.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Private entrance"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Fast wifi \u2013 461 Mbps"", ""Ping pong table"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Window guards"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Shared backyard \u2013 Fully fenced"", ""Dining table"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free driveway parking on premises \u2013 2 spaces"", ""Lockbox"", ""Iron"", ""Self check-in"", ""Siemens electric stove"", ""Smoke alarm"", ""Oven"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Cooking basics"", ""Hot water"", ""TV"", ""Baby bath - available upon request"", ""Courtyard view"", ""Changing table - available upon request"", ""Pool table"", ""Room-darkening shades""]",110.0,2,7,2,2,1125,1125,2.0,1125.0,t,13,24,50,292,62,9,1,4.5,4.61,4.73,4.77,4.79,4.66,4.68,f,15,7,8,0,0.83
605,605,30580109,20241229042300,city scrape,Philippe,2015-10-09,within a few hours,95.0,84%,f,51,59,46.28825,6.23114,Entire home,Entire home/apt,6,2.5,3.0,5.0,"[""Hair dryer"", ""Beach view"", ""Long term stays allowed"", ""Waterfront"", ""Hot water kettle"", ""Lake access"", ""Barbecue utensils"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""Outdoor furniture"", ""Mosquito net"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""High chair"", ""Lockbox"", ""Private backyard \u2013 Not fully fenced"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Children\u2019s dinnerware"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""BBQ grill: gas"", ""Outdoor dining area"", ""Fire extinguisher"", ""Refrigerator"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Crib"", ""Cleaning products"", ""Extra pillows and blankets"", ""Heating"", ""Cleaning available during stay"", ""Children\u2019s books and toys"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Beach access \u2013 Beachfront"", ""Self check-in"", ""Outdoor shower""]",300.0,3,1125,3,3,1125,1125,3.0,1125.0,t,26,56,86,176,65,5,0,4.94,4.88,4.71,4.86,4.85,4.95,4.8,f,32,30,2,0,0.89
609,609,30831975,20241229042300,city scrape,David,2012-06-06,within an hour,100.0,89%,t,1,4,46.20207,6.15648,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,"[""Bathtub"", ""Washer"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Dining table"", ""Coffee"", ""Exercise equipment: free weights, workout bench"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Clothing storage"", ""Electric stove"", ""Body soap"", ""Refrigerator"", ""Board games"", ""Heating"", ""Single oven"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in""]",220.0,2,730,2,2,730,730,2.0,730.0,t,5,12,21,22,15,12,1,5.0,5.0,4.93,4.93,5.0,5.0,4.93,f,1,1,0,0,0.69
637,637,32355588,20241229042300,previous scrape,Alena,2017-11-26,,,,f,1,2,46.20865,6.12458,Entire rental unit,Entire home/apt,5,,3.0,,"[""Hair dryer"", ""Iron"", ""Elevator"", ""Pets allowed"", ""Heating"", ""Dryer"", ""Washer"", ""TV"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Hangers""]",,31,365,31,31,365,365,31.0,365.0,,0,0,0,0,0,0,0,,,,,,,,f,1,1,0,0,
650,650,32782941,20241229042300,city scrape,Monica,2016-09-23,within an hour,100.0,97%,t,1,3,46.20654,6.14192,Entire rental unit,Entire home/apt,5,1.5,2.0,3.0,"[""Paid parking garage off premises"", ""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Laundromat nearby"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Free washer \u2013 In building"", ""Kitchen"", ""Babysitter recommendations"", ""Building staff"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Coffee maker: drip coffee maker, espresso machine, Nespresso, pour-over coffee"", ""Coffee"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Window AC unit"", ""65 inch HDTV with premium cable, Netflix, Apple TV"", ""Clothing storage: closet and dresser"", ""Smoke alarm"", ""Toaster"", ""Body soap"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Single oven"", ""Cleaning available during stay"", ""Paid parking on premises"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Blender"", ""Room-darkening shades""]",270.0,2,90,2,2,1125,1125,2.0,1125.0,t,3,29,59,132,82,20,1,4.94,4.91,4.94,4.76,4.96,4.89,4.71,t,1,1,0,0,1.18
664,664,33153550,20241229042300,city scrape,Marc,2012-09-10,within an hour,98.0,91%,f,177,447,46.20494,6.18262,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,"[""Long term stays allowed"", ""Bathtub"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Bed linens"", ""Hangers"", ""Coffee maker"", ""Oven"", ""Patio or balcony"", ""Free parking on premises"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi""]",147.0,2,365,2,2,365,365,2.0,365.0,t,0,20,20,57,2,0,0,4.5,4.5,5.0,5.0,4.0,4.5,4.5,f,101,92,7,0,0.03
681,681,33929963,20241229042300,city scrape,Marianne,2014-01-11,within a few hours,100.0,84%,t,4,10,46.18672,6.14096,Entire rental unit,Entire home/apt,6,1.0,1.0,3.0,"[""High chair - available upon request"", ""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Babysitter recommendations"", ""Essentials"", ""Baking sheet"", ""Window guards"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Pack \u2019n play/Travel crib - available upon request"", ""Clothing storage: walk-in closet"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Oven"", ""Body soap"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi""]",216.0,5,730,5,5,730,730,5.0,730.0,t,29,59,89,364,11,5,1,4.91,4.55,4.73,4.91,4.91,4.91,4.45,f,3,3,0,0,0.17
683,683,34146181,20241229042300,previous scrape,Celine,2013-08-14,,,,f,1,1,46.17675,6.11449,Entire home,Entire home/apt,6,,4.0,,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Free street parking"", ""Heating"", ""Lake access"", ""Cooking basics"", ""Washer"", ""Hot water"", ""Private entrance"", ""Shampoo"", ""Wifi"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen"", ""Free parking on premises""]",,5,1125,5,5,1125,1125,5.0,1125.0,t,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.02
691,691,34464833,20241229042300,previous scrape,Aj,2019-05-06,,,71%,f,1,1,46.2069,6.14306,Entire rental unit,Entire home/apt,5,,2.0,,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Laundromat nearby"", ""Wine glasses"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""HDTV with Netflix"", ""Bikes"", ""Baking sheet"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Paid parking lot off premises"", ""Coffee"", ""Clothing storage: closet and wardrobe"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Mountain view"", ""Drying rack for clothing"", ""City skyline view"", ""Oven"", ""Toaster"", ""Stainless steel electric stove"", ""Host greets you"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Board games"", ""Coffee maker: pour-over coffee"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Bio body soap"", ""Arcade games"", ""Mini fridge"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Cleaning available during stay"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",,4,1125,4,4,1125,1125,4.0,1125.0,t,0,0,0,0,62,4,0,4.73,4.69,4.63,4.68,4.89,4.81,4.47,f,1,1,0,0,0.92
699,699,34831175,20241229042300,city scrape,Houria,2013-06-14,within an hour,100.0,83%,f,2,5,46.19653,6.14348,Entire rental unit,Entire home/apt,5,1.0,1.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Laundromat nearby"", ""Wine glasses"", ""HDTV with Netflix, premium cable"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Shower gel"", ""Dining table"", ""Ethernet connection"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage"", ""Paid parking off premises"", ""Oven"", ""Coffee maker: Nespresso, pour-over coffee"", ""Toaster"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Pocket wifi"", ""Mini fridge"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",162.0,1,28,1,1,28,28,1.0,28.0,t,8,36,66,341,138,21,0,4.8,4.83,4.83,4.96,4.93,4.89,4.67,f,1,1,0,0,2.02
702,702,34998900,20241229042300,city scrape,Ethan,2016-02-21,within an hour,100.0,87%,f,3,4,46.22203,6.13629,Entire condo,Entire home/apt,5,2.5,2.0,3.0,"[""Hot tub"", ""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Barbecue utensils"", ""Bathtub"", ""Stove"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Dining table"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Oven"", ""Clothing storage: closet, wardrobe, and dresser"", ""Free parking on premises"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Crib"", ""Cleaning products"", ""Extra pillows and blankets"", ""Heating"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",206.0,3,360,3,3,360,360,3.0,360.0,t,16,20,24,24,69,16,0,4.77,4.9,4.77,4.88,4.83,4.9,4.7,f,2,2,0,0,1.02
713,713,35599313,20241229042300,city scrape,Silvia,2013-04-17,within a day,78.0,68%,t,2,6,46.23823,6.12627,Entire villa,Entire home/apt,9,3.0,5.0,6.0,"[""Hair dryer"", ""Long term stays allowed"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Indoor fireplace"", ""Kitchen"", ""Essentials"", ""Dedicated workspace"", ""Hangers"", ""Iron"", ""Host greets you"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Children\u2019s books and toys"", ""Dryer"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi""]",630.0,1,365,1,1,365,365,1.0,365.0,t,30,60,90,363,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.19
714,714,35713507,20241229042300,city scrape,Noussa,2015-01-01,,,0%,f,1,3,46.2246,6.11781,Entire home,Entire home/apt,7,2.5,4.0,6.0,"[""Essentials"", ""Iron"", ""Free parking on premises"", ""Heating"", ""Extra pillows and blankets"", ""Dryer"", ""Washer"", ""Hot water"", ""Private entrance"", ""Wifi"", ""Indoor fireplace"", ""Ethernet connection"", ""Kitchen"", ""Bed linens"", ""Hangers"", ""TV with standard cable""]",450.0,8,11,8,8,11,11,8.0,11.0,t,30,60,90,270,0,0,0,,,,,,,,f,1,1,0,0,
715,715,35734873,20241229042300,city scrape,Ethan,2016-02-21,within an hour,100.0,87%,f,3,4,46.18607,6.1321,Entire rental unit,Entire home/apt,6,1.5,3.0,3.0,"[""Hair dryer"", ""Stove"", ""Washer"", ""Private hot tub"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Oven"", ""Patio or balcony"", ""Free parking on premises"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Crib"", ""Heating"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi"", ""Self check-in""]",189.0,3,240,3,3,240,240,3.0,240.0,t,29,33,50,50,25,5,1,4.76,4.88,4.72,4.76,4.72,4.72,4.76,f,2,2,0,0,0.38
718,718,35832242,20241229042300,city scrape,Laurence,2018-04-02,within a day,100.0,100%,f,1,2,46.26075,6.20304,Entire villa,Entire home/apt,7,3.0,4.0,6.0,"[""Hair dryer"", ""Lake access"", ""Barbecue utensils"", ""Washer"", ""BBQ grill"", ""Private entrance"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Pets allowed"", ""Shower gel"", ""Beach essentials"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Oven"", ""Free parking on premises"", ""Refrigerator"", ""EV charger"", ""Dishwasher"", ""Free street parking"", ""Pool"", ""Heating"", ""Extra pillows and blankets"", ""Backyard"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi""]",750.0,7,14,7,7,14,14,7.0,14.0,t,0,0,0,181,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.04
735,735,36580506,20241229042300,previous scrape,Xristina,2017-09-13,,,,f,2,2,46.19572,6.20486,Private room in home,Private room,5,,3.0,,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Pets allowed"", ""Heating"", ""Washer"", ""Wifi"", ""Kitchen"", ""Hangers"", ""Free parking on premises""]",,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.02
750,750,37305568,20241229042300,city scrape,Frank,2016-03-07,within an hour,100.0,88%,f,2,3,46.21977,6.1195,Entire rental unit,Entire home/apt,6,1.5,2.0,4.0,"[""Hair dryer"", ""Conditioner"", ""Hot water kettle"", ""Stove"", ""Washer"", ""Piano"", ""Wine glasses"", ""Private entrance"", ""Outdoor furniture"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Pets allowed"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Bluetooth sound system"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Oven"", ""Body soap"", ""Outdoor dining area"", ""Free parking on premises"", ""Refrigerator"", ""Dishwasher"", ""Heating"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",207.0,3,30,2,2,30,30,2.0,30.0,t,3,26,52,109,31,7,2,4.87,4.97,4.81,4.97,5.0,4.97,4.81,f,2,1,1,0,0.47
757,757,37520450,20241229042300,city scrape,Caro,2019-08-06,within an hour,100.0,100%,t,1,1,46.26028,6.12051,Entire rental unit,Entire home/apt,5,2.0,4.0,4.0,"[""Hair dryer"", ""Outlet covers"", ""Long term stays allowed"", ""Bathtub"", ""Stove"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Carbon monoxide alarm"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Babysitter recommendations"", ""Essentials"", ""Shower gel"", ""Changing table"", ""Dedicated workspace"", ""High chair"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Oven"", ""Free parking on premises"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Crib"", ""Heating"", ""Backyard"", ""Children\u2019s books and toys"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",160.0,28,365,28,28,1125,1125,28.0,1125.0,t,15,45,50,308,18,2,0,4.89,5.0,4.94,5.0,4.94,4.83,4.72,f,1,1,0,0,0.28
762,762,37907480,20241229042300,previous scrape,Valpuri,2019-06-12,within a day,100.0,0%,f,1,3,46.35164,6.19474,Entire townhouse,Entire home/apt,7,,4.0,,"[""Hair dryer"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Washer"", ""Carbon monoxide alarm"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Keypad"", ""Essentials"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Oven"", ""Fire extinguisher"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",,5,1125,5,5,1125,1125,5.0,1125.0,t,0,1,1,1,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.03
764,764,37935895,20241229042300,city scrape,Marie Et Jules,2015-09-20,within an hour,100.0,100%,f,15,24,46.20902,6.12326,Entire rental unit,Entire home/apt,15,2.5,4.0,8.0,"[""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Siemens induction stove"", ""Hot water kettle"", ""Indoor fireplace: wood-burning"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Barbecue utensils"", ""Piano"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Fast wifi \u2013 317 Mbps"", ""Private entrance"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Outdoor furniture"", ""Ping pong table"", ""Free washer \u2013 In unit"", ""Essentials"", ""Elevator"", ""Garden view"", ""Shower gel"", ""Coffee maker: Nespresso"", ""BBQ grill"", ""Dining table"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free driveway parking on premises \u2013 2 spaces"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Self check-in"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Baby safety gates"", ""Outdoor dining area"", ""Clothing storage: closet, wardrobe, and dresser"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Baby bath - available upon request"", ""Courtyard view"", ""Changing table - available upon request"", ""Pool table"", ""Room-darkening shades""]",363.0,2,7,2,2,1125,1125,2.0,1125.0,t,9,13,31,216,11,1,0,4.82,4.82,4.91,5.0,4.91,4.64,4.64,t,15,7,8,0,0.18
774,774,38570077,20241229042300,previous scrape,Philippe,2015-10-09,within a few hours,95.0,84%,f,51,59,46.23459,6.12538,Entire home,Entire home/apt,10,,5.0,,"[""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Washer"", ""Carbon monoxide alarm"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Shower gel"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Backyard"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,32,30,2,0,0.03
