,Unnamed: 0,ID ANUNCIIO,ID SCRAPE,FUENTE INFO,NOMBRE ANFITRION,FECHA INICIO ANFITRION,TIEMPO DE RESPUESTA,TASA DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,TIPO DE PROPIEDAD,TIPO DE CUARTO,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,AMENIDADES,PRECIO,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,TIENE DISPONIBILIDAD,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,REVIEWS ULTIMOS 30D,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,RESERVA INSTANTANEA,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,ANUNCIOS HABITACION COMPARTIDA,REVIEWS POR MES
2333,2333,1174649993946320059,20241229042300,city scrape,Ali,2024-06-08,within an hour,100.0,17%,f,1,1,46.19443,6.16084,Entire rental unit,Entire home/apt,5,3.0,2.0,2.0,"[""Hot tub"", ""Hair dryer"", ""Conditioner"", ""Barbecue utensils"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Outdoor furniture"", ""Private entrance"", ""BBQ grill"", ""First aid kit"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen"", ""Breakfast"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Exercise equipment"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Fire pit"", ""Clothing storage"", ""Record player"", ""Children\u2019s dinnerware"", ""Oven"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Patio or balcony"", ""Fire extinguisher"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Safe"", ""Crib"", ""Cleaning products"", ""Extra pillows and blankets"", ""Heating"", ""Wifi"", ""Mini fridge"", ""Sun loungers"", ""Dryer"", ""Paid parking on premises"", ""Cooking basics"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Bidet"", ""Bread maker"", ""Room-darkening shades""]",600.0,7,365,7,7,365,365,7.0,365.0,,27,57,87,267,0,0,0,,,,,,,,f,1,1,0,0,
2335,2335,1174755516626026794,20241229042300,previous scrape,Cherif,2023-06-30,within a few hours,100.0,100%,f,3,3,46.2072958,6.1415888,Entire rental unit,Entire home/apt,4,,2.0,,"[""Lake access"", ""Host greets you"", ""Washer"", ""TV"", ""Wifi"", ""Kitchen""]",,2,30,2,2,30,30,2.0,30.0,t,0,0,0,0,2,2,0,4.0,4.0,3.5,5.0,5.0,5.0,3.0,f,3,1,2,0,0.32
2336,2336,1175510483468407645,20241229042300,city scrape,Evelyne,2017-09-02,a few days or more,33.0,44%,f,1,1,46.16588,6.12489,Entire home,Entire home/apt,6,3.0,3.0,3.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Barbecue utensils"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Washer"", ""Piano"", ""Wine glasses"", ""Other induction stove"", ""Private entrance"", ""BBQ grill"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen"", ""EV charger - level 2"", ""Garden view"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Exercise equipment"", ""Private gym in building"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Toaster"", ""Outdoor dining area"", ""UBoom Bluetooth sound system"", ""Free parking on premises"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Board games"", ""Pocket wifi"", ""Cleaning products"", ""Sun loungers"", ""Cooking basics"", ""Housekeeping available Friday - available at extra cost"", ""Hot water"", ""TV"", ""Air conditioning"", ""Double oven"", ""Wifi"", ""Self check-in"", ""Blender"", ""Room-darkening shades"", ""Outdoor shower""]",260.0,4,1125,4,4,1125,1125,4.0,1125.0,t,1,2,2,179,0,0,0,,,,,,,,f,1,1,0,0,
2338,2338,1176756802592291759,20241229042300,city scrape,Hafez,2013-02-25,,,40%,f,1,1,46.20747,6.16009,Boat,Entire home/apt,2,0.5,1.0,2.0,"[""Beach access \u2013 Beachfront"", ""Kitchen"", ""Lake access"", ""Fire extinguisher""]",160.0,1,365,1,1,365,365,1.0,365.0,t,30,60,90,365,2,2,0,4.0,3.5,3.5,4.5,5.0,5.0,3.5,f,1,1,0,0,0.42
2341,2341,1178992171998419150,20241229042300,previous scrape,Osee Junior,2018-06-26,,,,f,1,1,46.2189791892784,6.10349334776402,Private room in rental unit,Private room,6,,3.0,,"[""Hot tub"", ""Pets allowed"", ""Wifi"", ""Paid parking on premises"", ""Piano"", ""Washer"", ""TV"", ""Dedicated workspace"", ""First aid kit"", ""Kitchen"", ""Lock on bedroom door"", ""Fire extinguisher""]",,7,365,7,7,365,365,7.0,365.0,t,0,0,0,0,0,0,0,,,,,,,,f,1,0,1,0,
2342,2342,1179664800016979029,20241229042300,previous scrape,Ciaran,2022-07-20,,,55%,f,1,2,46.2082285,6.1364699,Entire condo,Entire home/apt,5,,3.0,,"[""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Outdoor furniture"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Bosch oven"", ""Elevator"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Drying rack for clothing"", ""Clothing storage"", ""Induction stove"", ""Siemens refrigerator"", ""Dishwasher"", ""Cooking basics"", ""TV"", ""Wifi""]",,3,365,3,3,365,365,3.0,365.0,t,0,0,0,0,6,6,0,4.5,4.33,4.5,5.0,5.0,4.67,4.33,f,1,1,0,0,1.05
2351,2351,1181910764469654405,20241229042300,previous scrape,Micaela,2021-03-25,,,60%,f,1,1,46.2127,6.14885,Private room in rental unit,Private room,1,,,,"[""Hair dryer"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Washer"", ""Trash compactor"", ""Dishes and silverware"", ""Kitchen"", ""Other electric stove"", ""Essentials"", ""Elevator"", ""Coffee maker: Nespresso"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Clothing storage: wardrobe"", ""Oven"", ""Host greets you"", ""Lock on bedroom door"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Room-darkening shades""]",,1,30,1,1,30,30,1.0,30.0,t,0,0,0,0,3,3,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,f,1,0,1,0,0.49
2362,2362,1184749365324048378,20241229042300,previous scrape,Cameron Höschgasse,2022-06-10,within an hour,100.0,94%,f,7,7,46.20692,6.14282,Private room in rental unit,Private room,2,,1.0,,"[""Hair dryer"", ""Simple  refrigerator"", ""Bathtub"", ""Freezer"", ""Stove"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Shower gel"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Iron"", ""Bidet"", ""Drying rack for clothing"", ""Body soap"", ""Microwave"", ""Single oven"", ""Cooking basics"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi""]",,1,365,1,1,365,365,1.0,365.0,t,0,0,0,7,2,2,0,4.0,3.5,4.5,3.5,3.0,4.5,4.0,f,7,4,3,0,0.32
2364,2364,1186004307210109578,20241229042300,previous scrape,Homenhancement,2019-07-05,within an hour,88.0,73%,f,375,377,46.20113,6.14599,Entire rental unit,Entire home/apt,2,,,,"[""Pets allowed"", ""Smart lock"", ""Self check-in"", ""Washer"", ""TV"", ""Wifi"", ""Kitchen""]",,4,365,4,4,365,365,4.0,365.0,t,0,0,0,0,0,0,0,,,,,,,,f,175,175,0,0,
2367,2367,1187027304255679273,20241229042300,previous scrape,Ali,2014-06-29,,,0%,f,1,3,46.18822,6.13773,Entire rental unit,Entire home/apt,2,,1.0,,"[""Conditioner"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Laundromat nearby"", ""Washer"", ""Outdoor furniture"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Coffee"", ""Dedicated workspace"", ""Rice maker"", ""Portable fans"", ""High chair"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage"", ""Oven"", ""Body soap"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Sun loungers"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",,4,10,4,4,10,10,4.0,10.0,t,0,0,0,0,0,0,0,,,,,,,,f,1,1,0,0,
