,Unnamed: 0,ID ANUNCIIO,ID SCRAPE,FUENTE INFO,NOMBRE ANFITRION,FECHA INICIO ANFITRION,TIEMPO DE RESPUESTA,TASA DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,TIPO DE PROPIEDAD,TIPO DE CUARTO,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,AMENIDADES,PRECIO,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,TIENE DISPONIBILIDAD,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,REVIEWS ULTIMOS 30D,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,RESERVA INSTANTANEA,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,ANUNCIOS HABITACION COMPARTIDA,REVIEWS POR MES
304,304,15764644,20241229042300,city scrape,Alberto,2012-05-16,within an hour,90.0,98%,f,2,16,46.21256,6.12653,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Dining table"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage: closet and dresser"", ""Oven"", ""Refrigerator"", ""Dishwasher"", ""Heating"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",200.0,3,730,3,3,1125,1125,3.0,1125.0,t,25,55,85,354,124,12,0,4.33,4.55,4.34,4.87,4.7,4.67,4.37,t,1,1,0,0,1.27
308,308,15864251,20241229042300,city scrape,Rouby,2016-11-07,,,95%,t,1,3,46.206,6.14444,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Washer"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Heating"", ""Extra pillows and blankets"", ""Dryer"", ""Hot water"", ""Shampoo"", ""Wifi""]",145.0,2,7,2,2,1125,1125,2.0,1125.0,t,0,0,1,9,81,7,0,4.94,4.93,4.99,4.95,4.98,4.99,4.88,f,1,1,0,0,0.82
310,310,16146051,20241229042300,city scrape,Max,2016-07-12,within an hour,100.0,50%,,2,2,46.21186,6.14482,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Hangers"", ""Iron"", ""Sound system"", ""Coffee maker"", ""Oven"", ""Body soap"", ""Host greets you"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Mini fridge"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi""]",120.0,10,1125,10,10,1125,1125,10.0,1125.0,t,2,2,16,291,13,3,0,4.46,4.69,4.69,5.0,4.77,4.77,4.46,f,1,1,0,0,0.19
311,311,16172566,20241229042300,city scrape,Philippe,2012-10-02,within an hour,100.0,100%,t,20,22,46.21255,6.12758,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Paid parking off premises"", ""Oven"", ""Toaster"", ""Body soap"", ""EV charger"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",119.0,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,87,81,9,1,4.79,4.88,4.84,4.93,4.83,4.79,4.68,t,18,18,0,0,0.88
313,313,16199048,20241229042300,city scrape,Marc,2012-09-10,within an hour,98.0,91%,f,177,447,46.20044,6.1616,Room in boutique hotel,Hotel room,1,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Washer"", ""Breakfast"", ""Carbon monoxide alarm"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Hangers"", ""TV with standard cable"", ""Resort access"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Heating"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Shampoo"", ""Wifi""]",115.0,1,1125,1,1,1125,1125,1.0,1125.0,t,29,59,89,364,14,0,0,4.14,4.64,4.43,4.43,4.57,4.71,4.0,f,101,92,7,0,0.15
314,314,16257353,20241229042300,city scrape,Marc,2012-09-10,within an hour,98.0,91%,f,177,447,46.20044,6.1616,Room in boutique hotel,Hotel room,2,1.0,0.0,2.0,"[""Hair dryer"", ""Washer"", ""Breakfast"", ""Carbon monoxide alarm"", ""Building staff"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Smoke alarm"", ""Fire extinguisher"", ""Heating"", ""Dryer"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Self check-in""]",150.0,1,1125,1,1,1125,1125,1.0,1125.0,t,29,59,89,364,10,0,0,4.1,4.67,4.5,4.78,4.56,4.67,4.11,f,101,92,7,0,0.1
317,317,16306091,20241229042300,city scrape,Lysiane,2012-09-18,within a day,100.0,0%,f,1,1,46.22721,6.07938,Entire rental unit,Entire home/apt,4,1.5,2.0,3.0,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Teufel sound system with Bluetooth and aux"", ""Books and reading material"", ""Freezer"", ""Stove"", ""Piano"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Standalone high chair - available upon request"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""75 inch HDTV with Apple TV, Disney+, Netflix"", ""Shared backyard"", ""Bikes"", ""Baking sheet"", ""Elevator"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Rice maker"", ""Bed linens"", ""Hangers"", ""Washer \u2013\u00a0In building"", ""Coffee maker"", ""Exercise equipment: free weights, yoga mat"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Children\u2019s dinnerware"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Hammock"", ""Patio or balcony"", ""Fire extinguisher"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Board games"", ""Free street parking"", ""Children's playroom"", ""Safe"", ""Hockey rink"", ""Cleaning products"", ""Extra pillows and blankets"", ""Sun loungers"", ""Children\u2019s books and toys"", ""Dryer"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Bread maker"", ""Shampoo"", ""Wifi"", ""Blender""]",150.0,7,70,7,7,70,70,7.0,70.0,t,12,29,59,59,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.01
328,328,16613789,20241229042300,city scrape,Nathalie,2014-08-19,within a few hours,100.0,50%,f,1,1,46.2134829496258,6.12880797882269,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Books and reading material"", ""Stove"", ""Dishes and silverware"", ""Free washer \u2013 In building"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Clothing storage: wardrobe"", ""Oven"", ""Body soap"", ""Host greets you"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",100.0,6,30,6,6,30,30,6.0,30.0,t,0,0,28,28,61,0,0,4.92,4.93,4.93,4.97,4.98,4.89,4.77,f,1,1,0,0,0.63
331,331,16838989,20241229042300,city scrape,Maria Leonor,2015-07-30,within a few hours,90.0,33%,,5,7,46.25008,6.14772,Private room in condo,Private room,1,1.5,2.0,2.0,"[""Essentials"", ""Hair dryer"", ""Pool"", ""Heating"", ""Host greets you"", ""Dryer"", ""Washer"", ""Breakfast"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Hangers"", ""Free parking on premises""]",125.0,15,730,2,15,730,730,11.3,730.0,t,30,60,90,90,0,0,0,,,,,,,,f,2,1,1,0,
334,334,17049976,20241229042300,city scrape,Marc,2012-09-10,within an hour,98.0,91%,f,177,447,46.20001,6.16193,Room in boutique hotel,Entire home/apt,2,1.0,0.0,2.0,"[""Hair dryer"", ""Washer"", ""Breakfast"", ""Carbon monoxide alarm"", ""Building staff"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Hangers"", ""Iron"", ""Smoke alarm"", ""Fire extinguisher"", ""Heating"", ""Dryer"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Self check-in""]",150.0,1,1125,1,1,1125,1125,1.0,1125.0,t,28,58,88,363,39,3,0,4.28,4.1,4.62,4.62,4.56,4.49,4.05,f,101,92,7,0,0.42
336,336,17185384,20241229042300,city scrape,Fiona,2014-04-23,within an hour,100.0,100%,t,1,2,46.22518,6.13314,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Hot water kettle"", ""Bathtub"", ""Washer"", ""Wine glasses"", ""Outdoor furniture"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Garden view"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Electric stove"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Host greets you"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Cleaning available during stay"", ""Backyard"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi""]",185.0,3,42,3,3,1125,1125,3.0,1125.0,t,25,31,52,125,98,13,1,4.92,4.91,4.87,4.98,4.97,4.87,4.8,t,1,1,0,0,1.03
337,337,17196955,20241229042300,city scrape,Helena,2017-02-10,within an hour,100.0,100%,t,1,1,46.19877,6.15612,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Stove"", ""Wine glasses"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Oven"", ""Toaster"", ""Body soap"", ""Clothing storage: closet, wardrobe, and dresser"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",108.0,5,180,5,5,1125,1125,5.0,1125.0,t,6,9,29,211,138,25,2,4.9,4.96,4.96,4.96,4.99,4.88,4.82,t,1,1,0,0,1.45
338,338,17219491,20241229042300,city scrape,Zacharie,2016-02-28,within an hour,100.0,100%,f,2,2,46.28275,6.15876,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Free street parking"", ""Pets allowed"", ""Crib"", ""Heating"", ""Lake access"", ""Host greets you"", ""Cooking basics"", ""Washer"", ""Hot water"", ""Fire extinguisher"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Hangers"", ""TV with standard cable""]",115.0,3,365,2,2,1125,1125,2.0,1125.0,t,0,0,0,1,31,2,0,4.65,4.87,4.58,4.9,4.84,4.58,4.39,t,1,1,0,0,0.33
340,340,17280717,20241229042300,city scrape,Lucia,2015-01-16,,,,f,4,7,46.21438,6.15147,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Refrigerator"", ""Microwave"", ""Pets allowed"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Host greets you"", ""Stove"", ""Washer"", ""Hot water"", ""Cleaning available during stay"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Hangers"", ""Lock on bedroom door""]",188.0,90,180,90,90,180,180,90.0,180.0,t,23,53,83,173,0,0,0,,,,,,,,f,2,1,1,0,
345,345,17473908,20241229042300,city scrape,Marc,2012-09-10,within an hour,98.0,91%,f,177,447,46.19191,6.15558,Entire rental unit,Entire home/apt,3,1.0,6.0,2.0,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Elevator"", ""Pets allowed"", ""Long term stays allowed"", ""Heating"", ""Self check-in"", ""Dryer"", ""Lockbox"", ""Smoke alarm"", ""Washer"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Hangers"", ""Fire extinguisher""]",100.0,120,1125,2,120,1125,1125,86.4,1125.0,t,0,0,0,87,79,0,0,4.54,4.68,4.8,4.82,4.71,4.49,4.34,f,101,92,7,0,0.84
348,348,17553767,20241229042300,city scrape,John Coast,2014-06-25,within a few hours,100.0,89%,t,5,21,46.20128,6.14628,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Freezer"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Washer \u2013\u00a0In unit"", ""Smoke alarm"", ""Electric stove"", ""Toaster"", ""Body soap"", ""Fire extinguisher"", ""Dishwasher"", ""Cleaning products"", ""Single oven"", ""Mini fridge"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Coffee maker: espresso machine""]",109.0,2,1125,2,3,1125,1125,2.0,1125.0,t,21,27,48,97,22,21,1,4.82,4.73,4.59,4.91,4.91,4.95,4.59,f,2,2,0,0,0.23
354,354,17774350,20241229042300,city scrape,Jules,2014-07-23,,,25%,f,1,3,46.19814,6.14929,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Washer"", ""Breakfast"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Oven"", ""Host greets you"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Heating"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi""]",120.0,3,30,2,3,30,30,2.9,30.0,t,27,57,87,356,21,1,0,4.9,4.9,4.9,5.0,5.0,5.0,4.95,f,1,1,0,0,0.24
356,356,17939469,20241229042300,city scrape,Pascal,2017-03-28,within an hour,100.0,82%,f,1,1,46.23099,6.07234,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,"[""Paid parking garage off premises"", ""Hair dryer"", ""Hot water kettle"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Outdoor furniture"", ""Private entrance"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Paid parking garage on premises"", ""Baking sheet"", ""Garden view"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Clothing storage: closet and wardrobe"", ""Dedicated workspace"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Outdoor dining area"", ""Free parking on premises"", ""Refrigerator"", ""EV charger"", ""Dishwasher"", ""Microwave"", ""Hockey rink"", ""Wifi"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Pocket wifi"", ""Cleaning available during stay"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Bluetooth sound system"", ""Self check-in"", ""Blender"", ""Room-darkening shades""]",200.0,3,21,1,3,21,21,3.0,21.0,t,8,28,53,97,68,7,0,4.99,5.0,4.97,4.88,4.97,4.91,4.85,f,1,1,0,0,0.73
360,360,18381329,20241229042300,city scrape,Pierre-Olivier,2016-05-27,within an hour,100.0,100%,f,1,2,46.20286,6.17416,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""35 inch HDTV with premium cable"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Laundromat nearby"", ""Wine glasses"", ""Private entrance"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Central air conditioning"", ""Dining table"", ""Coffee"", ""Clothing storage: closet and wardrobe"", ""Dedicated workspace"", ""Ethernet connection"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Paid washer \u2013 In building"", ""Iron"", ""Coffee maker"", ""BAUKNECHT. Frigidaire avec petit compartiment cong\u00e9lateur. refrigerator"", ""Toaster"", ""Paid street parking off premises"", ""Paid dryer \u2013 In building"", ""Luggage dropoff allowed"", ""Shared beach access"", ""Microwave"", ""2 plaques de cuisson. stainless steel stove"", ""Free street parking"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Self check-in"", ""Free parking garage on premises"", ""Room-darkening shades""]",125.0,3,90,3,3,1125,1125,3.0,1125.0,t,30,60,90,180,161,3,0,4.71,4.76,4.86,4.81,4.88,4.68,4.43,f,1,1,0,0,1.73
361,361,18470960,20241229042300,city scrape,Jacques,2017-04-04,within a few hours,88.0,92%,t,1,2,46.21043,6.15085,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Bathtub"", ""Stove"", ""Washer"", ""BBQ grill"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Smoking allowed"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Paid parking off premises"", ""Oven"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi""]",120.0,7,60,7,7,60,60,7.0,60.0,t,13,24,54,54,30,9,0,4.9,4.87,4.66,4.9,4.83,5.0,4.87,f,1,1,0,0,0.33
364,364,18514947,20241229042300,city scrape,Prince,2013-03-07,within an hour,100.0,100%,f,2,6,46.20567,6.15718,Entire condo,Entire home/apt,2,1.0,1.0,2.0,"[""Hair dryer"", ""65 inch HDTV with Apple TV, Amazon Prime Video, Netflix, Disney+, Chromecast"", ""Long term stays allowed"", ""Waterfront"", ""Lake access"", ""Freezer"", ""Portable air conditioning"", ""Wine glasses"", ""Other stainless steel electric stove"", ""Private entrance"", ""Trash compactor"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Smoking allowed"", ""Free washer \u2013 In unit"", ""Essentials"", ""Elevator"", ""Dining table"", ""Coffee"", ""Coffee maker: espresso machine, Nespresso"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Resort access"", ""Iron"", ""Mountain view"", ""Clothing storage"", ""Paid parking off premises"", ""Smoke alarm"", ""Oven"", ""Body soap"", ""Outdoor dining area"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Lake view"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",139.0,1,730,1,2,730,730,1.1,730.0,t,28,58,88,88,170,34,3,4.66,4.68,4.69,4.81,4.79,4.89,4.65,t,1,1,0,0,1.84
365,365,18562480,20241229042300,city scrape,Frédéric,2012-08-31,within an hour,100.0,98%,t,1,1,46.20179,6.14635,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Conditioner"", ""BOSE  sound system with Bluetooth and aux"", ""Hot water kettle"", ""Lake access"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Breakfast"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Fast wifi \u2013 352 Mbps"", ""Essentials"", ""Baking sheet"", ""Shower gel"", ""Bay view"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Clothing storage: walk-in closet"", ""Drying rack for clothing"", ""City skyline view"", ""Paid parking off premises"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Shared beach access"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Pocket wifi"", ""Mini fridge"", ""Lake view"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Room-darkening shades"", ""Coffee maker: espresso machine""]",119.0,1,6,1,4,1125,1125,1.2,1125.0,t,3,8,11,17,314,32,2,4.94,4.98,4.96,4.93,4.97,4.97,4.87,f,1,1,0,0,3.4
366,366,18624447,20241229042300,city scrape,Nicole,2014-01-19,within a day,100.0,69%,t,4,5,46.20535,6.12352,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Essentials"", ""Iron"", ""Elevator"", ""Free street parking"", ""Outdoor kitchen"", ""Heating"", ""Fire pit"", ""Host greets you"", ""Dryer"", ""Washer"", ""Hot water"", ""BBQ grill"", ""Breakfast"", ""Wifi"", ""Kitchen"", ""Hangers"", ""TV with standard cable""]",110.0,6,1125,6,6,1125,1125,6.0,1125.0,t,29,59,89,364,6,0,0,4.67,4.83,5.0,4.83,4.67,4.83,4.83,f,3,3,0,0,0.07
367,367,18778594,20241229042300,city scrape,Nicole,2014-01-19,within a day,100.0,69%,t,4,5,46.20452,6.12331,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Elevator"", ""High chair"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Mountain view"", ""City skyline view"", ""Park view"", ""Oven"", ""Host greets you"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Crib"", ""Heating"", ""Extra pillows and blankets"", ""Backyard"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Wifi""]",120.0,6,1125,6,6,1125,1125,6.0,1125.0,t,29,59,80,320,28,2,0,4.96,5.0,4.96,5.0,4.93,4.68,4.82,f,3,3,0,0,0.31
368,368,18818818,20241229042300,city scrape,Ella,2013-09-30,within a few hours,100.0,92%,t,1,3,46.20438,6.13245,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Stove"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Carbon monoxide alarm"", ""Wine glasses"", ""Private entrance"", ""Outdoor furniture"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Baking sheet"", ""Garden view"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Paid dryer"", ""City skyline view"", ""Park view"", ""Paid parking off premises"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Paid washer"", ""Body soap"", ""Host greets you"", ""Refrigerator"", ""Shared beach access"", ""Dishwasher"", ""Pocket wifi"", ""Cleaning products"", ""Extra pillows and blankets"", ""Sun loungers"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""River view"", ""Blender"", ""Room-darkening shades""]",129.0,5,365,5,5,365,365,5.0,365.0,t,4,30,60,335,80,4,0,4.85,4.93,4.94,4.88,4.85,4.76,4.71,f,1,1,0,0,0.88
371,371,18868868,20241229042300,city scrape,Steven,2015-10-19,,,100%,f,1,3,46.1878,6.14225,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Elevator"", ""Heating"", ""Dryer"", ""Smoke alarm"", ""Washer"", ""TV"", ""Wifi"", ""Kitchen"", ""Hangers""]",110.0,14,1125,14,14,1125,1125,14.0,1125.0,t,0,0,0,87,16,2,0,4.94,4.88,4.94,5.0,5.0,4.94,4.75,t,1,1,0,0,0.18
373,373,18924210,20241229042300,city scrape,Theano,2011-04-23,within an hour,100.0,64%,f,2,3,46.20266,6.15976,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Elevator"", ""Heating"", ""Dryer"", ""Washer"", ""TV"", ""Wifi"", ""Kitchen"", ""Hangers""]",130.0,7,1125,7,7,1125,1125,7.0,1125.0,t,0,0,0,58,0,0,0,,,,,,,,f,2,2,0,0,
