,Unnamed: 0,ID ANUNCIIO,ID SCRAPE,FUENTE INFO,NOMBRE ANFITRION,FECHA INICIO ANFITRION,TIEMPO DE RESPUESTA,TASA DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,TIPO DE PROPIEDAD,TIPO DE CUARTO,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,AMENIDADES,PRECIO,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,TIENE DISPONIBILIDAD,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,REVIEWS ULTIMOS 30D,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,RESERVA INSTANTANEA,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,ANUNCIOS HABITACION COMPARTIDA,REVIEWS POR MES
632,632,32273285,20241229042300,city scrape,Noe,2014-10-10,within an hour,100.0,100%,t,4,5,46.17305,6.12557,Entire rental unit,Entire home/apt,2,2.0,3.0,1.0,"[""Hair dryer"", ""Washer"", ""Private entrance"", ""First aid kit"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Fire extinguisher"", ""Refrigerator"", ""Crib"", ""Heating"", ""Cooking basics"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in""]",108.0,5,120,5,5,1125,1125,5.0,1125.0,t,0,0,0,48,3,0,0,4.67,4.67,4.67,4.33,4.33,4.33,4.33,t,2,2,0,0,0.04
636,636,32340445,20241229042300,previous scrape,Anthony,2016-01-27,,,67%,t,1,1,46.22968,6.07082,Private room in rental unit,Private room,2,,,,"[""Refrigerator"", ""Essentials"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Host greets you"", ""Paid parking on premises"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Dishes and silverware"", ""Patio or balcony"", ""Hangers"", ""Lock on bedroom door""]",,1,7,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,153,1,0,4.95,4.96,4.97,4.87,4.97,4.83,4.9,t,1,0,1,0,2.16
641,641,32459903,20241229042300,city scrape,Samia,2016-07-04,within an hour,100.0,100%,t,3,4,46.2112,6.13867,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Hair dryer"", ""Stove"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Oven"", ""Patio or balcony"", ""Fire extinguisher"", ""Refrigerator"", ""Lock on bedroom door"", ""Heating"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in""]",66.0,1,40,1,2,1125,1125,1.0,1125.0,t,22,43,73,106,204,77,5,4.84,4.89,4.8,4.89,4.89,4.82,4.78,t,3,0,3,0,2.87
646,646,32750947,20241229042300,previous scrape,Noe,2014-10-10,within an hour,100.0,100%,t,4,5,46.17274,6.12742,Entire rental unit,Entire home/apt,4,,2.0,,"[""Savonet body soap"", ""Hair dryer"", ""Long term stays allowed"", ""IKEA stove"", ""Hot water kettle"", ""Freezer"", ""Laundromat nearby"", ""Wine glasses"", ""Private entrance"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Crib - available upon request"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Standalone high chair"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Clothing storage: closet and wardrobe"", ""Dedicated workspace"", ""Ethernet connection"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Pack \u2019n play/Travel crib - available upon request"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Toaster"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Refrigerator"", ""IKEA stainless steel oven"", ""Microwave"", ""Heating"", ""Extra pillows and blankets"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Bread maker"", ""Self check-in"", ""Blender"", ""Room-darkening shades""]",,5,1125,4,6,60,90,5.7,83.3,t,5,10,13,193,29,4,1,4.86,5.0,5.0,4.86,4.97,4.66,4.83,t,2,2,0,0,0.41
650,650,32782941,20241229042300,city scrape,Monica,2016-09-23,within an hour,100.0,97%,t,1,3,46.20654,6.14192,Entire rental unit,Entire home/apt,5,1.5,2.0,3.0,"[""Paid parking garage off premises"", ""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Laundromat nearby"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Free washer \u2013 In building"", ""Kitchen"", ""Babysitter recommendations"", ""Building staff"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Coffee maker: drip coffee maker, espresso machine, Nespresso, pour-over coffee"", ""Coffee"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Window AC unit"", ""65 inch HDTV with premium cable, Netflix, Apple TV"", ""Clothing storage: closet and dresser"", ""Smoke alarm"", ""Toaster"", ""Body soap"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Single oven"", ""Cleaning available during stay"", ""Paid parking on premises"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Blender"", ""Room-darkening shades""]",270.0,2,90,2,2,1125,1125,2.0,1125.0,t,3,29,59,132,82,20,1,4.94,4.91,4.94,4.76,4.96,4.89,4.71,t,1,1,0,0,1.18
688,688,34417122,20241229042300,city scrape,Nice,2019-05-04,within an hour,100.0,100%,t,2,2,46.18929,6.14237,Private room in rental unit,Private room,1,2.0,1.0,1.0,"[""Refrigerator"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Microwave"", ""Coffee maker"", ""Heating"", ""Stove"", ""Oven"", ""Hot water"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Bed linens"", ""Hangers""]",59.0,2,15,2,2,1125,1125,2.0,1125.0,t,0,1,2,15,53,12,0,4.91,4.89,4.94,4.91,4.89,4.89,4.87,t,2,1,1,0,0.77
700,700,34890565,20241229042300,city scrape,Fadel,2017-03-06,within an hour,100.0,96%,t,6,6,46.20256,6.18556,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Long term stays allowed"", ""Shared patio or balcony"", ""Fast wifi \u2013 101 Mbps"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Keypad"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Iron"", ""Clothing storage"", ""Oven"", ""Electric stove"", ""Lock on bedroom door"", ""Refrigerator"", ""Free parking on premises"", ""HDTV with standard cable"", ""Dishwasher"", ""Microwave"", ""Luggage dropoff allowed"", ""Free street parking"", ""Heating"", ""Extra pillows and blankets"", ""Shampoo"", ""Backyard"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Courtyard view"", ""Self check-in"", ""Room-darkening shades""]",60.0,2,1125,2,2,1125,1125,2.0,1125.0,t,18,45,75,154,61,5,0,4.61,4.61,4.89,4.54,4.7,4.52,4.46,t,3,1,2,0,0.9
710,710,35556438,20241229042300,city scrape,Philippe,2012-10-02,within an hour,100.0,100%,t,20,22,46.21388,6.1841,Entire rental unit,Entire home/apt,3,1.0,0.0,2.0,"[""Hair dryer"", ""Shared patio or balcony"", ""Stove"", ""Washer"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Dedicated workspace"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Oven"", ""Refrigerator"", ""Dishwasher"", ""Free street parking"", ""Heating"", ""Cooking basics"", ""Hot water"", ""Wifi""]",110.0,3,1125,3,3,1125,1125,3.0,1125.0,t,1,3,3,3,24,0,0,4.88,4.92,4.96,4.96,4.92,4.79,4.79,t,18,18,0,0,0.36
712,712,35575874,20241229042300,city scrape,Philippe,2012-10-02,within an hour,100.0,100%,t,20,22,46.21357,6.18563,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Shared patio or balcony"", ""Freezer"", ""Stove"", ""Washer"", ""Outdoor furniture"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Shower gel"", ""Shared backyard \u2013 Fully fenced"", ""Dining table"", ""Coffee"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Oven"", ""Body soap"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Refrigerator"", ""Free street parking"", ""Heating"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",91.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,145,33,1,0,4.76,4.91,4.76,4.85,4.88,4.76,4.61,t,18,18,0,0,0.49
740,740,36842252,20241229042300,city scrape,Florence,2018-01-11,within an hour,100.0,100%,t,1,7,46.19906,6.15724,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Refrigerator"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Microwave"", ""Coffee maker"", ""Elevator"", ""Heating"", ""Host greets you"", ""Dryer"", ""Smoke alarm"", ""Washer"", ""Hot water"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Hangers""]",83.0,7,95,4,7,1125,1125,7.0,1125.0,t,0,0,0,248,49,13,0,4.82,4.9,4.86,4.94,4.96,4.92,4.73,t,1,1,0,0,0.76
761,761,37847327,20241229042300,city scrape,Roberto,2019-01-18,,,100%,t,1,3,46.19064,6.14727,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Hot water kettle"", ""Lake access"", ""Shared patio or balcony"", ""Bathtub"", ""Freezer"", ""Shared gym nearby"", ""Stove"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Coffee maker: Nespresso"", ""Dining table"", ""Dedicated workspace"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Iron"", ""Mountain view"", ""Drying rack for clothing"", ""Clothing storage"", ""Oven"", ""Toaster"", ""Lock on bedroom door"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi"", ""Blender"", ""Room-darkening shades""]",75.0,2,28,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,124,11,0,4.89,4.84,4.91,4.85,4.87,4.81,4.85,t,1,0,1,0,2.01
767,767,38132588,20241229042300,city scrape,Selcuk,2018-04-14,within an hour,100.0,100%,t,1,2,46.19965,6.13468,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Hair dryer"", ""Hot water kettle"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Electric stove"", ""Microwave"", ""Heating"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Self check-in""]",92.0,2,1125,3,175,1125,1125,78.2,1125.0,t,2,2,2,179,5,2,0,5.0,5.0,5.0,5.0,5.0,4.8,4.8,t,1,1,0,0,0.1
773,773,38547173,20241229042300,city scrape,John,2014-09-20,within an hour,100.0,93%,t,1,1,46.20333,6.16727,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Waterfront"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Stove"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Elevator"", ""Clothing storage: wardrobe and dresser"", ""Dining table"", ""Coffee"", ""Free dryer \u2013 In unit"", ""Ethernet connection"", ""Rice maker"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Shared backyard \u2013 Not fully fenced"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Beach access \u2013 Beachfront"", ""Self check-in"", ""Room-darkening shades""]",53.0,7,90,5,5,90,90,5.0,90.0,t,25,55,85,85,52,22,0,4.92,4.81,4.69,4.85,4.9,4.94,4.79,t,1,1,0,0,0.83
775,775,38593068,20241229042300,city scrape,Anne,2019-09-13,within an hour,100.0,98%,t,1,1,46.19801,6.16774,Entire villa,Entire home/apt,5,1.0,3.0,5.0,"[""Hair dryer"", ""Conditioner"", ""Private backyard \u2013 Fully fenced"", ""Long term stays allowed"", ""Hot water kettle"", ""Barbecue utensils"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Pack \u2019n play/Travel crib"", ""Laundromat nearby"", ""Wine glasses"", ""Outdoor furniture"", ""Private entrance"", ""Breakfast"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Essentials"", ""Bikes"", ""Baking sheet"", ""Garden view"", ""Pets allowed"", ""Shower gel"", ""Changing table"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Ethernet connection"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Electrolux refrigerator"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Oven"", ""Coffee maker: Nespresso, pour-over coffee"", ""Toaster"", ""BBQ grill: electric"", ""Body soap"", ""Outdoor dining area"", ""Host greets you"", ""Clothing storage: closet, wardrobe, and dresser"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Crib"", ""Cleaning products"", ""Extra pillows and blankets"", ""Free driveway parking on premises \u2013 6 spaces"", ""Children\u2019s books and toys"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Bread maker"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",306.0,3,1125,3,3,1125,1125,3.0,1125.0,t,2,23,50,269,109,32,1,4.83,4.85,4.8,4.89,4.88,4.93,4.73,t,1,1,0,0,1.7
783,783,39196488,20241229042300,city scrape,Fadel,2017-03-06,within an hour,100.0,96%,t,6,6,46.20282,6.18425,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Long term stays allowed"", ""Shared patio or balcony"", ""Washer"", ""Outdoor furniture"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Garden view"", ""Dedicated workspace"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Clothing storage"", ""Park view"", ""Host greets you"", ""Fast wifi \u2013 100 Mbps"", ""Lock on bedroom door"", ""Refrigerator"", ""Free parking on premises"", ""EV charger"", ""Luggage dropoff allowed"", ""Free street parking"", ""Heating"", ""Extra pillows and blankets"", ""Backyard"", ""Dryer"", ""Hot water"", ""Shampoo"", ""Room-darkening shades""]",60.0,2,1125,2,2,1125,1125,2.0,1125.0,t,20,50,73,153,38,13,1,4.92,4.76,4.97,4.89,4.92,4.63,4.87,t,3,1,2,0,1.35
844,844,42013023,20241229042300,city scrape,Philippe,2012-10-02,within an hour,100.0,100%,t,20,22,46.20449,6.12643,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Wine glasses"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In building"", ""Essentials"", ""Baking sheet"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage"", ""Paid parking off premises"", ""Oven"", ""Body soap"", ""HDTV"", ""Refrigerator"", ""Dishwasher"", ""Heating"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",150.0,2,90,2,2,1125,1125,2.0,1125.0,t,26,47,68,312,31,13,1,4.94,4.94,5.0,4.9,4.9,4.84,4.68,t,18,18,0,0,0.53
872,872,42756760,20241229042300,city scrape,Marina,2020-03-06,within an hour,100.0,99%,t,1,1,46.21496,6.14991,Entire rental unit,Entire home/apt,1,1.0,0.0,1.0,"[""Refrigerator"", ""Essentials"", ""Iron"", ""Heating"", ""Lake access"", ""Bathtub"", ""Clothing storage: wardrobe and dresser"", ""Hot water"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Hangers""]",72.0,2,10,1,2,1125,1125,2.0,1125.0,t,11,12,12,56,381,79,6,4.81,4.91,4.93,4.9,4.75,4.87,4.77,t,1,1,0,0,6.5
925,925,43993821,20241229042300,city scrape,Eva,2017-12-30,within an hour,100.0,100%,t,1,1,46.21048,6.13747,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Dishes and silverware"", ""Kitchen"", ""Elevator"", ""Dining table"", ""Fast wifi \u2013 88 Mbps"", ""Dedicated workspace"", ""Hangers"", ""Clothing storage: wardrobe"", ""Paid street parking off premises"", ""Host greets you"", ""Lock on bedroom door"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Heating"", ""Mini fridge"", ""Hot water"", ""Courtyard view"", ""Room-darkening shades""]",61.0,2,1125,2,2,1125,1125,2.0,1125.0,t,15,29,44,275,298,74,3,4.88,4.95,4.95,4.93,4.84,4.9,4.8,t,1,0,1,0,5.48
1026,1026,48102129,20241229042300,city scrape,Sandra,2021-02-09,within an hour,100.0,100%,t,1,1,46.2009468078613,6.16719579696655,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Keypad"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Dining table"", ""Coffee"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Siemens electric stove"", ""Nivea body soap"", ""Toaster"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Self check-in"", ""HDTV with premium cable""]",120.0,3,90,3,3,1125,1125,3.0,1125.0,t,11,11,11,37,72,18,3,4.89,4.92,4.94,4.83,4.97,4.94,4.81,t,1,1,0,0,1.53
1050,1050,49106525,20241229042300,city scrape,Genevieve,2017-12-08,within an hour,100.0,85%,t,4,7,46.21634,6.12875,Private room in bed and breakfast,Private room,1,2.0,1.0,1.0,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Heating"", ""Shampoo"", ""Backyard"", ""Cooking basics"", ""Hot water"", ""Body soap"", ""Wifi"", ""Kitchen"", ""Bed linens""]",52.0,6,1125,6,6,1125,1125,6.0,1125.0,t,28,58,81,356,12,0,0,4.58,4.67,4.83,4.67,4.67,4.92,4.5,t,4,0,4,0,0.27
1051,1051,49108649,20241229042300,city scrape,Celedonia,2021-04-08,within an hour,100.0,100%,t,1,1,46.24442,6.13789,Entire condo,Entire home/apt,3,1.0,1.0,3.0,"[""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Barbecue utensils"", ""Freezer"", ""Books and reading material"", ""Washer"", ""Wine glasses"", ""Outdoor furniture"", ""Private entrance"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Crib - available upon request"", ""Private patio or balcony"", ""Smoking allowed"", ""Essentials"", ""Baking sheet"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"", ""Window guards"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Shared backyard \u2013 Fully fenced"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Children\u2019s dinnerware"", ""Electric stove"", ""Toaster"", ""BBQ grill: electric"", ""Body soap"", ""Outdoor dining area"", ""Host greets you"", ""Clothing storage: closet, wardrobe, and dresser"", ""Free parking on premises"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Board games"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cleaning available during stay"", ""Single level home"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",95.0,12,180,1,12,1125,1125,11.8,1125.0,t,10,33,33,226,24,7,0,5.0,5.0,4.96,5.0,5.0,4.92,4.92,t,1,1,0,0,0.66
1052,1052,49194768,20241229042300,previous scrape,Marine,2015-02-12,,,100%,t,1,10,46.19615,6.14513,Entire rental unit,Entire home/apt,4,,2.0,,"[""Hair dryer"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Washer"", ""Wine glasses"", ""Other induction stove"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Pets allowed"", ""Paid crib - available upon request"", ""Shower gel"", ""Clothing storage: wardrobe and dresser"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""High chair"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Oven"", ""Toaster"", ""Body soap"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",,1,30,1,1,30,30,1.0,30.0,t,0,0,0,0,43,14,0,4.88,4.93,4.93,4.93,4.86,4.91,4.81,t,1,1,0,0,0.95
1056,1056,49456069,20241229042300,city scrape,Daniel,2021-04-27,within an hour,100.0,100%,t,1,1,46.21526,6.14666,Entire rental unit,Entire home/apt,6,2.0,3.0,5.0,"[""Hair dryer"", ""Crib - always at the listing"", ""Hot water kettle"", ""Freezer"", ""Standalone high chair - always at the listing"", ""Washer"", ""Wine glasses"", ""Private entrance"", ""Private hot tub"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Clothing storage: closet and wardrobe"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Oven"", ""Toaster"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Dryer"", ""Cooking basics"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",290.0,3,1125,1,3,1125,1125,3.0,1125.0,t,11,24,41,126,169,47,2,4.92,4.94,4.93,4.95,4.98,4.85,4.86,t,1,1,0,0,4.06
1064,1064,49808750,20241229042300,city scrape,Olivier,2013-11-11,within an hour,100.0,99%,t,1,1,46.2131,6.15279,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Private backyard \u2013 Fully fenced"", ""Hot water kettle"", ""Lake access"", ""Barbecue utensils"", ""Bathtub"", ""Books and reading material"", ""Laundromat nearby"", ""Wine glasses"", ""Outdoor furniture"", ""Breakfast"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Smoking allowed"", ""Babysitter recommendations"", ""Ping pong table"", ""Fast wifi \u2013 210 Mbps"", ""Essentials"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Coffee"", ""Private BBQ grill: charcoal"", ""Dedicated workspace"", ""Rice maker"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Oven"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Paid street parking off premises"", ""Host greets you"", ""Clothing storage: closet, wardrobe, and dresser"", ""Other gas stove"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cleaning available during stay"", ""Mini fridge"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Blender"", ""Room-darkening shades""]",93.0,1,7,1,1,1125,1125,1.0,1125.0,t,8,28,39,247,79,79,3,4.91,4.91,4.94,4.92,4.97,4.99,4.84,t,1,0,1,0,8.26
1078,1078,50411102,20241229042300,city scrape,Aurélie,2020-06-09,within an hour,100.0,100%,t,4,4,46.21655,6.14974,Entire condo,Entire home/apt,2,1.0,1.0,,"[""Hair dryer"", ""Private backyard"", ""Long term stays allowed"", ""Lake access"", ""Bathtub"", ""Pack \u2019n play/Travel crib"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Paid parking garage on premises"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Free resort access"", ""Clothing storage: closet and dresser"", ""Body soap"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Safe"", ""Heating"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi""]",146.0,1,1125,1,3,30,1125,1.0,114.2,t,29,59,88,290,14,1,0,4.5,4.57,4.79,4.79,4.64,4.71,4.29,t,4,4,0,0,0.33
1084,1084,50539017,20241229042300,previous scrape,Aurélie,2020-06-09,within an hour,100.0,100%,t,4,4,46.21431,6.15031,Entire rental unit,Entire home/apt,2,,1.0,,"[""Hair dryer"", ""Long term stays allowed"", ""Lake access"", ""Bathtub"", ""Pack \u2019n play/Travel crib"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Resort access"", ""Iron"", ""Clothing storage"", ""Body soap"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Safe"", ""Heating"", ""Extra pillows and blankets"", ""Backyard"", ""Paid parking on premises"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi""]",,1,1125,1,3,30,1125,1.0,114.2,t,0,0,0,0,31,8,0,4.61,4.61,4.84,4.87,4.58,4.45,4.23,t,4,4,0,0,0.75
